chrom	start	end	gene	cov	strand	numSamples	clusters
NC_005823.1	3688466	3688946	unaware	10	+	2	4286
NC_005823.1	3689403	3690285	LIC_RS15570	4	+	1	4287
NC_005823.1	3689516	3690148	unaware	10	+	1	4288
NC_005823.1	3691005	3691177	unaware	4	+	1	4289
NC_005823.1	3691937	3692622	unaware:LIC_RS15580	3	+	2	4290
NC_005823.1	3692958	3693656	unaware	4	+	1	4291
NC_005823.1	3695988	3696485	unaware	3	+	1	4292
NC_005823.1	3696666	3696791	unaware	2	+	1	4293
NC_005823.1	3699052	3699520	unaware	5	+	3	4294
NC_005823.1	3699866	3700768	LIC_RS15600	3	+	2	4295
NC_005823.1	3700043	3700730	unaware	3	+	1	4296
NC_005823.1	3708300	3708737	unaware	12	+	4	4297
NC_005823.1	3709739	3710148	unaware	2	+	3	4298
NC_005823.1	3711353	3711707	unaware	4	+	2	4299
NC_005823.1	3711763	3712366	LIC_RS15635:unaware	9	+	5	4300
NC_005823.1	3712591	3713282	LIC_RS15645:unaware	5	+	2	4301
NC_005823.1	3712630	3713208	LIC_RS15645	17	+	4	4302
NC_005823.1	3713802	3714341	LIC_RS15655	13	+	4	4303
NC_005823.1	3716527	3716866	unaware	2	+	1	4304
NC_005823.1	3716818	3717350	unaware	3	+	1	4305
NC_005823.1	3717163	3717377	unaware	3	+	1	4306
NC_005823.1	3717404	3717703	unaware	2	+	1	4307
NC_005823.1	3717601	3717889	unaware	21	+	5	4308
NC_005823.1	3719054	3719420	unaware	12	+	4	4309
NC_005823.1	3722437	3723496	LIC_RS15690	113	+	5	4310
NC_005823.1	3723284	3724106	LIC_RS15695	2	+	1	4311
NC_005823.1	3723310	3723618	unaware	2	+	1	4312
NC_005823.1	3724262	3725008	LIC_RS15700	5	+	5	4313
NC_005823.1	3724445	3725746	LIC_RS15700:unaware	12	+	3	4314
NC_005823.1	3727861	3728465	unaware	3	+	1	4315
NC_005823.1	3729302	3730194	LIC_RS15720	5	+	3	4316
NC_005823.1	3733323	3734066	unaware	2	+	2	4317
NC_005823.1	3733450	3733975	LIC_RS15745	6	+	2	4318
NC_005823.1	3733570	3734413	LIC_RS15745:unaware	30	+	6	4319
NC_005823.1	3736936	3737376	unaware	3	+	2	4320
NC_005823.1	3737761	3738193	unaware	4	+	2	4321
NC_005823.1	3737795	3737981	unaware	14	+	1	4322
NC_005823.1	3737872	3738265	LIC_RS21685	14	+	4	4323
NC_005823.1	3737981	3738270	LIC_RS21685	2	+	1	4324
NC_005823.1	3739083	3739330	unaware	8	+	2	4325
NC_005823.1	3742073	3742330	unaware	2	+	1	4326
NC_005823.1	3742130	3742329	unaware	5	+	2	4327
NC_005823.1	3742194	3742805	LIC_RS15780:unaware:LIC_RS15780	11	+	5	4328
NC_005823.1	3742232	3743881	LIC_RS15780	1	+	1	4329
NC_005823.1	3742321	3743234	LIC_RS15780	1	+	1	4330
NC_005823.1	3742667	3743190	unaware	3	+	1	4331
NC_005823.1	3743795	3744077	unaware	2	+	1	4332
NC_005823.1	3744625	3744799	unaware	2	+	1	4333
NC_005823.1	3745473	3745683	unaware	36	+	5	4334
NC_005823.1	3749358	3749662	unaware	3	+	2	4335
NC_005823.1	3749503	3749724	unaware	2	+	1	4336
NC_005823.1	3752751	3753314	unaware	2	+	1	4337
NC_005823.1	3756429	3756771	unaware	2	+	1	4338
NC_005823.1	3756878	3757147	unaware	2	+	1	4339
NC_005823.1	3761355	3762116	LIC_RS15840	14	+	3	4340
NC_005823.1	3762068	3762810	LIC_RS15845	1	+	1	4341
NC_005823.1	3762245	3762848	LIC_RS15845	2	+	1	4342
NC_005823.1	3762382	3762769	LIC_RS15845	1	+	1	4343
NC_005823.1	3762538	3763906	LIC_RS15845	1	+	1	4344
NC_005823.1	3762811	3763774	unaware	5	+	4	4345
NC_005823.1	3766458	3767122	LIC_RS15865	9	+	3	4346
NC_005823.1	3766526	3766963	LIC_RS15865	3	+	1	4347
NC_005823.1	3766556	3767061	LIC_RS15865	6	+	2	4348
NC_005823.1	3767062	3767453	unaware	11	+	1	4349
NC_005823.1	3772536	3774052	LIC_RS15890	2	+	2	4350
NC_005823.1	3772991	3774064	LIC_RS15895	1	+	1	4351
NC_005823.1	3773928	3774789	unaware	9	+	2	4352
NC_005823.1	3774524	3775575	unaware	9	+	1	4353
NC_005823.1	3774899	3775456	LIC_RS15900	28	+	3	4354
NC_005823.1	3774945	3775792	LIC_RS15900	8	+	1	4355
NC_005823.1	3776178	3776584	LIC_RS15905	1	+	1	4356
NC_005823.1	3776527	3777345	LIC_RS15905	6	+	4	4357
NC_005823.1	3777813	3778765	unaware	4	+	1	4358
NC_005823.1	3779120	3779346	unaware	3	+	3	4359
NC_005823.1	3779958	3780328	unaware	2	+	1	4360
NC_005823.1	3781990	3782245	unaware	4	+	2	4361
NC_005823.1	3782033	3782212	unaware	2	+	1	4362
NC_005823.1	3782242	3782626	LIC_RS15915	1	+	1	4363
NC_005823.1	3782491	3782786	LIC_RS15915	1	+	1	4364
NC_005823.1	3782621	3783287	unaware	15	+	5	4365
NC_005823.1	3783379	3784515	LIC_RS15925	2	+	1	4366
NC_005823.1	3784013	3784731	LIC_RS15925	2	+	1	4367
NC_005823.1	3784126	3784638	LIC_RS15925	4	+	2	4368
NC_005823.1	3784257	3784730	unaware	2	+	1	4369
NC_005823.1	3784563	3785018	unaware	2	+	1	4370
NC_005823.1	3785494	3785906	LIC_RS15930	5	+	2	4371
NC_005823.1	3785833	3786404	LIC_RS15930	10	+	1	4372
NC_005823.1	3787884	3788894	LIC_RS15955:unaware:LIC_RS15955	6	+	3	4373
NC_005823.1	3787949	3789038	LIC_RS15955	6	+	1	4374
NC_005823.1	3791251	3791531	unaware	4	+	3	4375
NC_005823.1	3791277	3791461	unaware	2	+	1	4376
NC_005823.1	3791650	3791951	unaware	2	+	1	4377
NC_005823.1	3793845	3794225	unaware	2	+	1	4378
NC_005823.1	3796670	3796856	unaware	2	+	1	4379
NC_005823.1	3797456	3797845	unaware	2	+	2	4380
NC_005823.1	3798223	3798786	LIC_RS15980	4	+	4	4381
NC_005823.1	3798325	3799358	LIC_RS15980	3	+	2	4382
NC_005823.1	3799516	3800007	LIC_RS21705	2	+	2	4383
NC_005823.1	3799903	3800148	unaware	3	+	1	4384
NC_005823.1	3800464	3800678	unaware	2	+	1	4385
NC_005823.1	3800875	3801431	LIC_RS15985:unaware:LIC_RS15985	45	+	8	4386
NC_005823.1	3808463	3809050	unaware	3	+	1	4387
NC_005823.1	3808876	3809549	LIC_RS16015	3	+	2	4388
NC_005823.1	3808977	3809847	LIC_RS16015	4	+	2	4389
NC_005823.1	3810919	3811093	unaware	4	+	1	4390
NC_005823.1	3811709	3811979	unaware	2	+	1	4391
NC_005823.1	3811767	3811985	unaware	261	+	6	4392
NC_005823.1	3812730	3813400	unaware	2	+	1	4393
NC_005823.1	3814490	3815017	unaware	2	+	1	4394
NC_005823.1	3814758	3815101	LIC_RS16040	24	+	5	4395
NC_005823.1	3816616	3816934	unaware	5	+	1	4396
NC_005823.1	3818663	3819080	unaware	2	+	1	4397
NC_005823.1	3819582	3819862	unaware	2	+	1	4398
NC_005823.1	3821264	3821974	unaware	3	+	2	4399
NC_005823.1	3821322	3821845	LIC_RS16065	20	+	5	4400
NC_005823.1	3821950	3822693	LIC_RS16070	42	+	5	4401
NC_005823.1	3823421	3823928	unaware	8	+	3	4402
NC_005823.1	3825003	3825784	LIC_RS16085	1	+	1	4403
NC_005823.1	3825064	3825704	LIC_RS16085	11	+	6	4404
NC_005823.1	3825306	3826154	LIC_RS16085	7	+	2	4405
NC_005823.1	3825406	3825789	LIC_RS16085	1	+	1	4406
NC_005823.1	3828091	3828549	unaware	2	+	1	4407
NC_005823.1	3829606	3830397	LIC_RS16100	2	+	1	4408
NC_005823.1	3829844	3830801	unaware	23	+	5	4409
NC_005823.1	3830988	3831177	unaware	4	+	1	4410
NC_005823.1	3832804	3833412	LIC_RS16105	3	+	2	4411
NC_005823.1	3832904	3833291	LIC_RS16105	1	+	1	4412
NC_005823.1	3832943	3833376	LIC_RS16105	2	+	1	4413
NC_005823.1	3833356	3833965	unaware	3	+	1	4414
NC_005823.1	3834280	3834792	unaware	4	+	1	4415
NC_005823.1	3834390	3834605	unaware	2	+	1	4416
NC_005823.1	3834957	3835129	unaware	15	+	1	4417
NC_005823.1	3839277	3839938	LIC_RS16125	5	+	4	4418
NC_005823.1	3840542	3841784	unaware	3	+	1	4419
NC_005823.1	3841307	3842045	unaware	7	+	1	4420
NC_005823.1	3841609	3843337	LIC_RS16130	1	+	1	4421
NC_005823.1	3841902	3843828	LIC_RS16130	1	+	1	4422
NC_005823.1	3842066	3842616	unaware	2	+	1	4423
NC_005823.1	3842140	3843375	LIC_RS16130	1	+	1	4424
NC_005823.1	3842401	3843483	LIC_RS16130	1	+	1	4425
NC_005823.1	3842500	3843665	LIC_RS16130	1	+	1	4426
NC_005823.1	3842799	3843483	LIC_RS16130	1	+	1	4427
NC_005823.1	3842982	3843688	LIC_RS16130	1	+	1	4428
NC_005823.1	3843078	3843531	LIC_RS16130	1	+	1	4429
NC_005823.1	3843197	3843916	LIC_RS16130	1	+	1	4430
NC_005823.1	3843220	3843839	LIC_RS16130	1	+	1	4431
NC_005823.1	3843251	3843371	LIC_RS16130	1	+	1	4432
NC_005823.1	3844690	3845240	LIC_RS16135	1	+	1	4433
NC_005823.1	3845205	3846503	LIC_RS16135	5	+	3	4434
NC_005823.1	3847693	3848743	unaware	2	+	3	4435
NC_005823.1	3847827	3848643	LIC_RS16140	26	+	5	4436
NC_005823.1	3849898	3850506	unaware	3	+	1	4437
NC_005823.1	3850093	3850471	unaware	54	+	5	4438
NC_005823.1	3850606	3851378	unaware:LIC_RS16160	6	+	2	4439
NC_005823.1	3850847	3851400	LIC_RS16160	5	+	3	4440
NC_005823.1	3850909	3851365	LIC_RS16160	3	+	1	4441
NC_005823.1	3853284	3853729	unaware	3	+	2	4442
NC_005823.1	3854005	3854529	unaware	5	+	1	4443
NC_005823.1	3854967	3855257	unaware	2	+	2	4444
NC_005823.1	3856206	3856879	unaware	2	+	1	4445
NC_005823.1	3857944	3858894	unaware	3	+	1	4446
NC_005823.1	3858683	3859064	LIC_RS16195	27	+	4	4447
NC_005823.1	3858820	3859055	unaware	2	+	1	4448
NC_005823.1	3859071	3859440	unaware	33	+	3	4449
NC_005823.1	3859568	3859836	LIC_RS16200	1	+	1	4450
NC_005823.1	3859593	3859796	LIC_RS16200	1	+	1	4451
NC_005823.1	3859665	3859837	LIC_RS16200	1	+	1	4452
NC_005823.1	3860331	3860849	LIC_RS16205	24	+	4	4453
NC_005823.1	3860668	3861890	LIC_RS16210	8	+	2	4454
NC_005823.1	3861082	3861586	unaware	2	+	1	4455
NC_005823.1	3862694	3863034	unaware	6	+	1	4456
NC_005823.1	3865021	3865643	LIC_RS16220:unaware:unaware:unaware	39	+	10	4457
NC_005823.1	3867490	3868822	unaware	6	+	1	4458
NC_005823.1	3867578	3868364	LIC_RS16235	90	+	4	4459
NC_005823.1	3867615	3868364	LIC_RS16235:LIC_RS16240:LIC_RS16235	49	+	3	4460
NC_005823.1	3870087	3870231	unaware	7	+	2	4461
NC_005823.1	3870122	3870622	LIC_RS21745	14	+	4	4462
NC_005823.1	3870252	3870451	LIC_RS21745	1	+	1	4463
NC_005823.1	3870735	3871237	unaware	4	+	1	4464
NC_005823.1	3871309	3871556	unaware	10	+	2	4465
NC_005823.1	3871649	3872096	unaware	24	+	5	4466
NC_005823.1	3875500	3876497	unaware	4	+	2	4467
NC_005823.1	3875580	3876974	unaware	120	+	5	4468
NC_005823.1	3875954	3876893	LIC_RS16290	629	+	7	4469
NC_005823.1	3876665	3878355	LIC_RS16295	1	+	1	4470
NC_005823.1	3877433	3877862	LIC_RS16295	3	+	1	4471
NC_005823.1	3877733	3878112	LIC_RS16295	1	+	1	4472
NC_005823.1	3877771	3878412	LIC_RS16295	5	+	3	4473
NC_005823.1	3882362	3882689	unaware	25	+	4	4474
NC_005823.1	3882786	3883801	LIC_RS16320	3	+	3	4475
NC_005823.1	3883082	3883825	LIC_RS16320	3	+	2	4476
NC_005823.1	3884229	3884740	LIC_RS16325	2	+	1	4477
NC_005823.1	3884402	3884680	LIC_RS16325	3	+	1	4478
NC_005823.1	3884434	3884682	LIC_RS16325	2	+	1	4479
NC_005823.1	3884501	3885239	LIC_RS16325	3	+	1	4480
NC_005823.1	3884599	3888140	LIC_RS16330	1	+	1	4481
NC_005823.1	3884932	3885248	unaware	7	+	2	4482
NC_005823.1	3885110	3885556	LIC_RS16330	1	+	1	4483
NC_005823.1	3885197	3885735	LIC_RS16330	1	+	2	4484
NC_005823.1	3885255	3885804	LIC_RS16330	4	+	1	4485
NC_005823.1	3885288	3886625	LIC_RS16330	1	+	1	4486
NC_005823.1	3887039	3887588	LIC_RS16335:unaware:LIC_RS16335	11	+	3	4487
NC_005823.1	3887208	3887589	LIC_RS16335	12	+	2	4488
NC_005823.1	3889312	3889689	LIC_RS16345	1	+	1	4489
NC_005823.1	3889515	3889696	LIC_RS16345	1	+	1	4490
NC_005823.1	3889710	3889923	unaware	2	+	1	4491
NC_005823.1	3890481	3891108	unaware	2	+	1	4492
NC_005823.1	3892742	3893491	unaware	2	+	1	4493
NC_005823.1	3892841	3893224	LIC_RS16365	32	+	5	4494
NC_005823.1	3895235	3895733	unaware	5	+	3	4495
NC_005823.1	3897834	3898378	unaware	5	+	1	4496
NC_005823.1	3900239	3900600	unaware	2	+	1	4497
NC_005823.1	3904180	3904370	unaware	2	+	1	4498
NC_005823.1	3905693	3906734	unaware	2	+	3	4499
NC_005823.1	3908881	3909316	unaware	3	+	1	4500
NC_005823.1	3909074	3909790	unaware	2	+	1	4501
NC_005823.1	3909144	3909314	unaware	8	+	3	4502
NC_005823.1	3912325	3912739	LIC_RS16430:unaware	3	+	2	4503
NC_005823.1	3912353	3913684	LIC_RS16430	7	+	5	4504
NC_005823.1	3915795	3916347	LIC_RS16435	6	+	3	4505
NC_005823.1	3915851	3916395	unaware	8	+	2	4506
NC_005823.1	3917578	3917868	LIC_RS16440	1	+	1	4507
NC_005823.1	3917627	3918178	LIC_RS16440	1	+	1	4508
NC_005823.1	3917683	3918225	LIC_RS16440	7	+	4	4509
NC_005823.1	3920307	3921039	LIC_RS16450	2	+	1	4510
NC_005823.1	3920648	3921071	unaware	8	+	1	4511
NC_005823.1	3922120	3922407	unaware:LIC_RS16455:LIC_RS16455:LIC_RS16455	3	+	4	4512
NC_005823.1	3922172	3922455	LIC_RS16455	1	+	1	4513
NC_005823.1	3922343	3922716	LIC_RS16455	1	+	2	4514
NC_005823.1	3922585	3923008	unaware	2	+	1	4515
NC_005823.1	3922796	3923022	unaware	2	+	1	4516
NC_005823.1	3923093	3924006	LIC_RS16460	3	+	2	4517
NC_005823.1	3923480	3924096	LIC_RS23065	2	+	2	4518
NC_005823.1	3923836	3924119	LIC_RS23065	7	+	3	4519
NC_005823.1	3925918	3926489	unaware	3	+	3	4520
NC_005823.1	3931441	3932137	unaware	2	+	1	4521
NC_005823.1	3932360	3932868	unaware	8	+	2	4522
NC_005823.1	3932402	3932581	unaware	2	+	1	4523
NC_005823.1	3933049	3933513	unaware	2	+	2	4524
NC_005823.1	3933497	3934026	LIC_RS16485	3	+	1	4525
NC_005823.1	3933614	3934673	LIC_RS16485:unaware:LIC_RS16485	6	+	4	4526
NC_005823.1	3934058	3934339	unaware	3	+	1	4527
NC_005823.1	3935740	3935883	unaware	3	+	2	4528
NC_005823.1	3938038	3938368	LIC_RS16515	4	+	3	4529
NC_005823.1	3938134	3939111	LIC_RS16515	3	+	4	4530
NC_005823.1	3939065	3939457	unaware	2	+	1	4531
NC_005823.1	3939107	3939529	unaware	3	+	1	4532
NC_005823.1	3939450	3939726	LIC_RS16520	1	+	1	4533
NC_005823.1	3939555	3939893	LIC_RS16520	31	+	5	4534
NC_005823.1	3941337	3942733	LIC_RS16530	4	+	3	4535
NC_005823.1	3942722	3943141	LIC_RS16535	208	+	5	4536
NC_005823.1	3944395	3945235	unaware	2	+	1	4537
NC_005823.1	3944702	3945133	unaware	2	+	1	4538
NC_005823.1	3945614	3946466	LIC_RS16550	3	+	3	4539
NC_005823.1	3945776	3946690	LIC_RS16550	2	+	1	4540
NC_005823.1	3946162	3946505	unaware	2	+	1	4541
NC_005823.1	3955098	3955651	unaware	6	+	3	4542
NC_005823.1	3956039	3956417	unaware	5	+	1	4543
NC_005823.1	3956474	3956899	unaware	2	+	1	4544
NC_005823.1	3957381	3958157	unaware	2	+	1	4545
NC_005823.1	3958611	3959050	unaware	2	+	1	4546
NC_005823.1	3958853	3959144	unaware	2	+	1	4547
NC_005823.1	3959648	3960176	LIC_RS16605	1	+	2	4548
NC_005823.1	3959767	3960470	unaware	5	+	1	4549
NC_005823.1	3962190	3962917	unaware:LIC_RS16610:LIC_RS16610	5	+	4	4550
NC_005823.1	3962743	3963331	unaware	3	+	1	4551
NC_005823.1	3964287	3965151	unaware	8	+	3	4552
NC_005823.1	3964890	3966017	LIC_RS16615	47	+	5	4553
NC_005823.1	3965234	3966382	unaware	3	+	1	4554
NC_005823.1	3966495	3966954	LIC_RS16620	53	+	5	4555
NC_005823.1	3968409	3968933	unaware	9	+	4	4556
NC_005823.1	3969736	3969906	LIC_RS16630	1	+	1	4557
NC_005823.1	3969811	3970372	LIC_RS16630	5	+	5	4558
NC_005823.1	3970740	3971616	LIC_RS16640	3	+	1	4559
NC_005823.1	3971418	3972273	LIC_RS16645	2	+	1	4560
NC_005823.1	3971465	3972086	LIC_RS16645	2	+	5	4561
NC_005823.1	3971585	3972187	LIC_RS16645	2	+	1	4562
NC_005823.1	3971631	3972141	unaware	16	+	4	4563
NC_005823.1	3972234	3972697	unaware	15	+	3	4564
NC_005823.1	3973495	3973639	unaware	2	+	1	4565
NC_005823.1	3974498	3975301	unaware	2	+	1	4566
NC_005823.1	3976207	3976364	unaware	9	+	1	4567
NC_005823.1	3976804	3977356	LIC_RS16665	5	+	2	4568
NC_005823.1	3976981	3977801	LIC_RS16665	10	+	4	4569
NC_005823.1	3977089	3977927	unaware	18	+	5	4570
NC_005823.1	3977603	3978031	LIC_RS16670	1	+	2	4571
NC_005823.1	3977809	3978263	LIC_RS16670	5	+	4	4572
NC_005823.1	3978014	3978365	LIC_RS16675	4	+	3	4573
NC_005823.1	3978143	3978530	LIC_RS16675	1	+	1	4574
NC_005823.1	3978219	3979076	LIC_RS16675	1	+	1	4575
NC_005823.1	3981066	3981455	unaware	2	+	1	4576
NC_005823.1	3982008	3982565	LIC_RS16700	1	+	1	4577
NC_005823.1	3982050	3982637	LIC_RS16700	2	+	4	4578
NC_005823.1	3982166	3982436	LIC_RS16700	1	+	1	4579
NC_005823.1	3982197	3982458	LIC_RS16700	1	+	1	4580
NC_005823.1	3982423	3983286	unaware	3	+	1	4581
NC_005823.1	3982744	3983329	unaware	4	+	1	4582
NC_005823.1	3988324	3988594	unaware	2	+	1	4583
NC_005823.1	3989157	3990436	unaware	17	+	4	4584
NC_005823.1	3989750	3991095	LIC_RS16725	5	+	1	4585
NC_005823.1	3990354	3990672	LIC_RS16725	12	+	2	4586
NC_005823.1	3991096	3991945	LIC_RS16730	4	+	3	4587
NC_005823.1	3991675	3991841	unaware	12	+	2	4588
NC_005823.1	3996211	3996574	LIC_RS16765	2	+	1	4589
NC_005823.1	3996320	3996808	unaware	10	+	4	4590
NC_005823.1	4001083	4001442	LIC_RS16785	15	+	5	4591
NC_005823.1	4001364	4001839	unaware	2	+	1	4592
NC_005823.1	4001866	4002509	LIC_RS16790	8	+	1	4593
NC_005823.1	4002371	4002692	unaware	5	+	1	4594
NC_005823.1	4004250	4004977	unaware	3	+	1	4595
NC_005823.1	4004480	4004723	unaware	35	+	4	4596
NC_005823.1	4004720	4005374	LIC_RS23385	27	+	5	4597
NC_005823.1	4005281	4005868	LIC_RS16805	1	+	1	4598
NC_005823.1	4005763	4005876	LIC_RS16810	1	+	1	4599
NC_005823.1	4005834	4006275	LIC_RS16810	4	+	3	4600
NC_005823.1	4006185	4006752	LIC_RS16815	11	+	4	4601
NC_005823.1	4006374	4007013	unaware	2	+	1	4602
NC_005823.1	4007070	4007388	LIC_RS21820	2	+	1	4603
NC_005823.1	4007636	4008633	unaware	2	+	1	4604
NC_005823.1	4007683	4007964	unaware	2	+	1	4605
NC_005823.1	4007893	4008477	LIC_RS16820	47	+	6	4606
NC_005823.1	4008002	4008721	LIC_RS16825	1	+	1	4607
NC_005823.1	4009767	4010264	LIC_RS16830:unaware:unaware	4	+	3	4608
NC_005823.1	4010118	4010611	LIC_RS16830	17	+	5	4609
NC_005823.1	4010815	4011168	unaware	2	+	1	4610
NC_005823.1	4011223	4011732	LIC_RS16835	1	+	2	4611
NC_005823.1	4011794	4012838	LIC_RS16840	3	+	1	4612
NC_005823.1	4012512	4012844	LIC_RS16840	2	+	1	4613
NC_005823.1	4013512	4014456	unaware	2	+	1	4614
NC_005823.1	4013844	4014965	unaware	4	+	1	4615
NC_005823.1	4015036	4015251	unaware	514	+	7	4616
NC_005823.1	4015514	4015927	unaware	3	+	2	4617
NC_005823.1	4018274	4018743	unaware	2	+	1	4618
NC_005823.1	4029911	4030722	LIC_RS16915	2	+	2	4619
NC_005823.1	4030169	4030798	unaware	2	+	1	4620
NC_005823.1	4030266	4030600	unaware	18	+	2	4621
NC_005823.1	4031480	4032238	unaware	4	+	1	4622
NC_005823.1	4033459	4033719	unaware	3	+	3	4623
NC_005823.1	4035846	4036804	LIC_RS16940	13	+	4	4624
NC_005823.1	4036383	4036547	unaware	2	+	1	4625
NC_005823.1	4037234	4037756	LIC_RS16945	1	+	1	4626
NC_005823.1	4037260	4038034	LIC_RS16945	6	+	4	4627
NC_005823.1	4038396	4039117	LIC_RS16950:unaware	5	+	2	4628
NC_005823.1	4038766	4039215	unaware:LIC_RS16950	17	+	2	4629
NC_005823.1	4038811	4039534	LIC_RS16950	3	+	2	4630
NC_005823.1	4039068	4039388	LIC_RS16950	1	+	1	4631
NC_005823.1	4040053	4040355	LIC_RS16955	1	+	1	4632
NC_005823.1	4040114	4040753	LIC_RS16955:unaware	4	+	2	4633
NC_005823.1	4040186	4040780	LIC_RS16955	4	+	3	4634
NC_005823.1	4042315	4042761	unaware	4	+	3	4635
NC_005823.1	4042482	4042878	unaware	8	+	1	4636
NC_005823.1	4045220	4045628	LIC_RS16965	1	+	1	4637
NC_005823.1	4045304	4045703	LIC_RS16965	2	+	1	4638
NC_005823.1	4045396	4045935	unaware	17	+	5	4639
NC_005823.1	4046931	4047855	LIC_RS16975	32	+	5	4640
NC_005823.1	4047217	4047595	unaware	2	+	1	4641
NC_005823.1	4047378	4047833	unaware	3	+	1	4642
NC_005823.1	4047448	4048353	LIC_RS16980	1	+	1	4643
NC_005823.1	4047569	4048294	LIC_RS16980	1	+	1	4644
NC_005823.1	4047862	4049127	unaware:LIC_RS16980	25	+	2	4645
NC_005823.1	4047972	4048690	LIC_RS16980	1	+	1	4646
NC_005823.1	4048177	4048901	LIC_RS16980	1	+	1	4647
NC_005823.1	4048930	4049728	LIC_RS16985	2	+	1	4648
NC_005823.1	4049894	4050228	unaware	2	+	1	4649
NC_005823.1	4049933	4050228	unaware	19	+	1	4650
NC_005823.1	4050004	4050228	unaware	249	+	1	4651
NC_005823.1	4050488	4050866	LIC_RS16990	16	+	6	4652
NC_005823.1	4051341	4051637	unaware	2	+	1	4653
NC_005823.1	4053978	4054380	unaware	3	+	1	4654
NC_005823.1	4054337	4054966	LIC_RS17020	12	+	5	4655
NC_005823.1	4054694	4055195	LIC_RS17020	1	+	1	4656
NC_005823.1	4056005	4056280	LIC_RS23070	24	+	5	4657
NC_005823.1	4056418	4057346	LIC_RS17030	1	+	1	4658
NC_005823.1	4056454	4056791	LIC_RS17030	10	+	1	4659
NC_005823.1	4056490	4056791	LIC_RS17030	1	+	1	4660
NC_005823.1	4060757	4061002	unaware	3	+	2	4661
NC_005823.1	4063809	4064021	unaware	2	+	1	4662
NC_005823.1	4064772	4065238	unaware	2	+	1	4663
NC_005823.1	4064857	4065253	unaware	2	+	1	4664
NC_005823.1	4066353	4066798	unaware	2	+	2	4665
NC_005823.1	4066623	4067570	LIC_RS17080	20	+	5	4666
NC_005823.1	4067200	4069376	LIC_RS17085	1	+	1	4667
NC_005823.1	4067581	4067867	unaware	3	+	1	4668
NC_005823.1	4067631	4068196	LIC_RS17085	1	+	1	4669
NC_005823.1	4068103	4068562	LIC_RS17085	1	+	1	4670
NC_005823.1	4068994	4069268	unaware	2	+	1	4671
NC_005823.1	4072255	4072553	unaware	2	+	1	4672
NC_005823.1	4074181	4074526	unaware	2	+	1	4673
NC_005823.1	4075713	4076219	unaware	4	+	1	4674
NC_005823.1	4079623	4080397	unaware	2	+	1	4675
NC_005823.1	4079778	4080275	LIC_RS17105	7	+	5	4676
NC_005823.1	4079803	4079993	LIC_RS17105	1	+	1	4677
NC_005823.1	4079863	4080281	unaware	67	+	4	4678
NC_005823.1	4080805	4082025	LIC_RS17110	9	+	1	4679
NC_005823.1	4081354	4081596	LIC_RS17115	1	+	1	4680
NC_005823.1	4081375	4081596	LIC_RS17115	1	+	1	4681
NC_005823.1	4081516	4082017	LIC_RS17115	41	+	4	4682
NC_005823.1	4081683	4082017	unaware	155	+	1	4683
NC_005823.1	4082411	4082763	LIC_RS17120	17	+	5	4684
NC_005823.1	4082453	4083081	unaware	48	+	4	4685
NC_005823.1	4083462	4084518	unaware	2	+	1	4686
NC_005823.1	4083537	4084540	LIC_RS17125	22	+	4	4687
NC_005823.1	4084486	4085428	LIC_RS17130	1	+	1	4688
NC_005823.1	4084907	4085577	LIC_RS17130	1	+	1	4689
NC_005823.1	4085201	4085313	LIC_RS17130	1	+	1	4690
NC_005823.1	4085498	4085787	unaware	2	+	1	4691
NC_005823.1	4088854	4089064	LIC_RS17150	1	+	1	4692
NC_005823.1	4088881	4089496	LIC_RS17150	1	+	1	4693
NC_005823.1	4088957	4089809	unaware	4	+	3	4694
NC_005823.1	4089236	4089951	LIC_RS17155	3	+	1	4695
NC_005823.1	4089419	4089752	LIC_RS17155	2	+	1	4696
NC_005823.1	4089483	4089674	LIC_RS17155	2	+	1	4697
NC_005823.1	4091729	4092213	LIC_RS17165:unaware	4	+	4	4698
NC_005823.1	4091917	4092228	LIC_RS17165	4	+	3	4699
NC_005823.1	4092070	4092377	unaware	2	+	1	4700
NC_005823.1	4092467	4092747	unaware	3	+	2	4701
NC_005823.1	4093816	4093999	unaware	32	+	4	4702
NC_005823.1	4096458	4096985	unaware	7	+	2	4703
NC_005823.1	4097634	4098318	unaware	6	+	2	4704
NC_005823.1	4098042	4098197	unaware	2	+	1	4705
NC_005823.1	4099068	4099461	unaware	2	+	1	4706
NC_005823.1	4102981	4103430	unaware	2	+	1	4707
NC_005823.1	4103185	4103518	unaware:LIC_RS17225:unaware:LIC_RS17225	16	+	5	4708
NC_005823.1	4103260	4103873	LIC_RS17225	16	+	1	4709
NC_005823.1	4103314	4104153	LIC_RS17225	15	+	5	4710
NC_005823.1	4103365	4104779	unaware	5	+	1	4711
NC_005823.1	4104247	4104954	LIC_RS17230	1	+	1	4712
NC_005823.1	4104380	4105287	LIC_RS17230	1	+	1	4713
NC_005823.1	4104643	4105239	LIC_RS17230	39	+	4	4714
NC_005823.1	4104807	4105358	unaware	11	+	2	4715
NC_005823.1	4106341	4107001	LIC_RS17235	1	+	1	4716
NC_005823.1	4106370	4107102	LIC_RS17235	1	+	1	4717
NC_005823.1	4106867	4107121	LIC_RS17235	1	+	1	4718
NC_005823.1	4107107	4108042	LIC_RS17240	2	+	1	4719
NC_005823.1	4107845	4108650	unaware	3	+	1	4720
