chrom	strand	start	end	numGenes	numOfReads	genesIncluded
NC_005823.1	-	3929977	3930988	2	5	LIC_RS16470:LIC_RS16475
NC_005823.1	-	3930189	3931544	3	7	LIC_RS16470:LIC_RS16475:LIC_RS16480
NC_005823.1	-	3930735	3930952	1	1	LIC_RS16475
NC_005823.1	-	3930742	3932024	2	26	LIC_RS16475:LIC_RS16480
NC_005823.1	-	3931213	3932021	1	7	LIC_RS16480
NC_005823.1	-	3934786	3935984	1	27	LIC_RS16490
NC_005823.1	-	3935761	3937106	1	28	LIC_RS16500
NC_005823.1	-	3935979	3937622	2	1	LIC_RS16500:LIC_RS16505
NC_005823.1	-	3936848	3937632	1	12	LIC_RS16505
NC_005823.1	-	3937135	3938148	2	56	LIC_RS16505:LIC_RS16510
NC_005823.1	-	3937793	3938354	1	4	LIC_RS16510
NC_005823.1	-	3940221	3941943	1	123	LIC_RS16525
NC_005823.1	-	3946483	3947898	2	2	LIC_RS16555:LIC_RS16560
NC_005823.1	-	3946596	3947308	1	8	LIC_RS16555
NC_005823.1	-	3946967	3947902	1	26	LIC_RS16560
NC_005823.1	-	3947905	3950945	1	232	LIC_RS16565
NC_005823.1	-	3950067	3951554	2	24	LIC_RS16565:LIC_RS16570
NC_005823.1	-	3950934	3953840	1	98	LIC_RS16570
NC_005823.1	-	3952486	3954625	2	66	LIC_RS16570:LIC_RS16575
NC_005823.1	-	3953917	3954897	1	72	LIC_RS16575
NC_005823.1	-	3956155	3957408	1	208	LIC_RS16585
NC_005823.1	-	3956534	3958373	2	10	LIC_RS16585:LIC_RS16590
NC_005823.1	-	3957376	3958745	1	37	LIC_RS16590
NC_005823.1	-	3958950	3959219	2	1	LIC_RS16595:LIC_RS16600
NC_005823.1	-	3959157	3959481	1	1	LIC_RS16600
NC_005823.1	-	3967346	3969756	1	53	LIC_RS16625
NC_005823.1	-	3972966	3974864	1	52	LIC_RS16650
NC_005823.1	-	3975792	3976971	1	31	LIC_RS16660
NC_005823.1	-	3978750	3981064	2	111	LIC_RS16680:LIC_RS16685
NC_005823.1	-	3978784	3979806	1	21	LIC_RS16680
NC_005823.1	-	3979749	3981064	1	414	LIC_RS16685
NC_005823.1	-	3980493	3981663	2	3	LIC_RS16685:LIC_RS16690
NC_005823.1	-	3981075	3981664	1	41	LIC_RS16690
NC_005823.1	-	3983854	3986192	1	20	LIC_RS16705
NC_005823.1	-	3984721	3986919	2	1	LIC_RS16705:LIC_RS16710
NC_005823.1	-	3985895	3987036	1	36	LIC_RS16710
NC_005823.1	-	3986412	3988254	2	10	LIC_RS16710:LIC_RS16715
NC_005823.1	-	3986987	3988954	1	58	LIC_RS16715
NC_005823.1	-	3991840	3993174	1	15	LIC_RS16740
NC_005823.1	-	3992354	3993911	2	20	LIC_RS16740:LIC_RS16745
NC_005823.1	-	3992844	3994528	3	1	LIC_RS16740:LIC_RS16745:LIC_RS16750
NC_005823.1	-	3993325	3993913	1	4	LIC_RS16745
NC_005823.1	-	3993326	3994384	2	1	LIC_RS16745:LIC_RS16750
NC_005823.1	-	3993490	3995595	4	1	LIC_RS16745:LIC_RS16750:LIC_RS16755:LIC_RS16760
NC_005823.1	-	3993587	3995575	2	47	LIC_RS16750:LIC_RS16755
NC_005823.1	-	3993588	3994567	1	31	LIC_RS16750
NC_005823.1	-	3993777	3995925	3	5	LIC_RS16750:LIC_RS16755:LIC_RS16760
NC_005823.1	-	3994591	3995585	1	63	LIC_RS16755
NC_005823.1	-	3994687	3996285	2	48	LIC_RS16755:LIC_RS16760
NC_005823.1	-	3995665	3996291	1	62	LIC_RS16760
NC_005823.1	-	3997223	3998585	1	20	LIC_RS16775
NC_005823.1	-	3998800	4001236	1	421	LIC_RS16780
NC_005823.1	-	4015031	4016187	1	119	LIC_RS16850
NC_005823.1	-	4015221	4017559	3	8	LIC_RS16850:LIC_RS16855:LIC_RS16860
NC_005823.1	-	4015221	4017030	2	16	LIC_RS16850:LIC_RS16855
NC_005823.1	-	4016063	4017667	2	83	LIC_RS16855:LIC_RS16860
NC_005823.1	-	4016064	4017299	1	55	LIC_RS16855
NC_005823.1	-	4017338	4017893	1	13	LIC_RS16860
NC_005823.1	-	4018219	4018887	1	61	LIC_RS16865
NC_005823.1	-	4018508	4019215	2	11	LIC_RS16865:LIC_RS16870
NC_005823.1	-	4018585	4019982	3	5	LIC_RS16865:LIC_RS16870:LIC_RS16875
NC_005823.1	-	4018860	4019798	2	16	LIC_RS16870:LIC_RS16875
NC_005823.1	-	4019305	4021004	1	55	LIC_RS16875
NC_005823.1	-	4019688	4021580	2	9	LIC_RS16875:LIC_RS16880
NC_005823.1	-	4020816	4021599	1	19	LIC_RS16880
NC_005823.1	-	4021508	4023119	2	1	LIC_RS16880:LIC_RS16885
NC_005823.1	-	4021606	4024392	1	182	LIC_RS16885
NC_005823.1	-	4022865	4026050	2	2	LIC_RS16885:LIC_RS16890
NC_005823.1	-	4024579	4027048	1	97	LIC_RS16890
NC_005823.1	-	4026343	4028039	2	10	LIC_RS16890:LIC_RS16895
NC_005823.1	-	4027103	4028297	1	48	LIC_RS16895
NC_005823.1	-	4027623	4028673	2	8	LIC_RS16895:LIC_RS16900
NC_005823.1	-	4027940	4029797	4	9	LIC_RS16895:LIC_RS16900:LIC_RS16905:LIC_RS16910
NC_005823.1	-	4027962	4029145	3	8	LIC_RS16895:LIC_RS16900:LIC_RS16905
NC_005823.1	-	4028036	4029887	3	53	LIC_RS16900:LIC_RS16905:LIC_RS16910
NC_005823.1	-	4028039	4029204	2	85	LIC_RS16900:LIC_RS16905
NC_005823.1	-	4028045	4028691	1	23	LIC_RS16900
NC_005823.1	-	4028690	4029208	1	47	LIC_RS16905
NC_005823.1	-	4028707	4030013	2	145	LIC_RS16905:LIC_RS16910
NC_005823.1	-	4029236	4030008	1	358	LIC_RS16910
NC_005823.1	-	4030476	4033098	1	10	LIC_RS16920
NC_005823.1	-	4032949	4033408	2	2	LIC_RS16920:LIC_RS16925
NC_005823.1	-	4033152	4034678	1	16	LIC_RS16925
NC_005823.1	-	4034694	4034953	1	1	LIC_RS16930
NC_005823.1	-	4040938	4044140	1	50	LIC_RS16960
NC_005823.1	-	4045707	4046910	2	7	LIC_RS23390:LIC_RS23395
NC_005823.1	-	4045710	4046302	1	3	LIC_RS23390
NC_005823.1	-	4046383	4046876	1	5	LIC_RS23395
NC_005823.1	-	4050564	4051838	1	46	LIC_RS16995
NC_005823.1	-	4050630	4052144	2	7	LIC_RS16995:LIC_RS17000
NC_005823.1	-	4051722	4052411	1	10	LIC_RS17000
NC_005823.1	-	4052583	4053822	1	34	LIC_RS17010
NC_005823.1	-	4053824	4054654	1	1	LIC_RS17015
NC_005823.1	-	4056803	4058535	2	21	LIC_RS17035:LIC_RS17040
NC_005823.1	-	4056950	4057505	1	9	LIC_RS17035
NC_005823.1	-	4056992	4059132	3	3	LIC_RS17035:LIC_RS17040:LIC_RS17045
NC_005823.1	-	4057102	4060613	5	1	LIC_RS17035:LIC_RS17040:LIC_RS17045:LIC_RS17050:LIC_RS17055
NC_005823.1	-	4057528	4059796	2	113	LIC_RS17040:LIC_RS17045
NC_005823.1	-	4057529	4058535	1	105	LIC_RS17040
NC_005823.1	-	4058378	4060613	4	1	LIC_RS17040:LIC_RS17045:LIC_RS17050:LIC_RS17055
NC_005823.1	-	4058382	4060226	3	1	LIC_RS17040:LIC_RS17045:LIC_RS17050
NC_005823.1	-	4058550	4059933	1	125	LIC_RS17045
NC_005823.1	-	4058739	4060515	2	123	LIC_RS17045:LIC_RS17050
NC_005823.1	-	4059013	4062767	4	2	LIC_RS17045:LIC_RS17050:LIC_RS17055:LIC_RS17060
NC_005823.1	-	4059297	4061573	3	13	LIC_RS17045:LIC_RS17050:LIC_RS17055
NC_005823.1	-	4059735	4064055	5	1	LIC_RS17045:LIC_RS17050:LIC_RS17055:LIC_RS17060:LIC_RS17065
NC_005823.1	-	4059974	4060530	1	6	LIC_RS17050
NC_005823.1	-	4059974	4061597	2	107	LIC_RS17050:LIC_RS17055
NC_005823.1	-	4060057	4063168	3	15	LIC_RS17050:LIC_RS17055:LIC_RS17060
NC_005823.1	-	4060557	4061623	1	109	LIC_RS17055
NC_005823.1	-	4060557	4063468	2	154	LIC_RS17055:LIC_RS17060
NC_005823.1	-	4061658	4063617	1	362	LIC_RS17060
NC_005823.1	-	4062079	4064062	2	51	LIC_RS17060:LIC_RS17065
NC_005823.1	-	4063441	4065399	3	6	LIC_RS17060:LIC_RS17065:LIC_RS17070
NC_005823.1	-	4063679	4064333	1	13	LIC_RS17065
NC_005823.1	-	4063735	4065399	2	16	LIC_RS17065:LIC_RS17070
NC_005823.1	-	4064389	4065673	1	206	LIC_RS17070
NC_005823.1	-	4064596	4066508	2	11	LIC_RS17070:LIC_RS17075
NC_005823.1	-	4065321	4066771	1	86	LIC_RS17075
NC_005823.1	-	4069386	4071712	1	27	LIC_RS17090
NC_005823.1	-	4072627	4075588	1	66	LIC_RS17095
NC_005823.1	-	4076083	4079123	1	179	LIC_RS17100
NC_005823.1	-	4085387	4088123	2	99	LIC_RS17135:LIC_RS17140
NC_005823.1	-	4085593	4086568	1	64	LIC_RS17135
NC_005823.1	-	4086571	4088456	1	83	LIC_RS17140
NC_005823.1	-	4088190	4089160	1	54	LIC_RS17145
NC_005823.1	-	4093661	4095139	1	44	LIC_RS17170
NC_005823.1	-	4093900	4095582	2	62	LIC_RS17170:LIC_RS17175
NC_005823.1	-	4094290	4096745	4	2	LIC_RS17170:LIC_RS17175:LIC_RS17180:LIC_RS17185
NC_005823.1	-	4094727	4097012	5	1	LIC_RS17170:LIC_RS17175:LIC_RS17180:LIC_RS17185:LIC_RS17190
NC_005823.1	-	4094727	4096024	3	16	LIC_RS17170:LIC_RS17175:LIC_RS17180
NC_005823.1	-	4095168	4096835	3	5	LIC_RS17175:LIC_RS17180:LIC_RS17185
NC_005823.1	-	4095199	4095586	1	13	LIC_RS17175
NC_005823.1	-	4095224	4096312	2	41	LIC_RS17175:LIC_RS17180
NC_005823.1	-	4095522	4097159	4	2	LIC_RS17175:LIC_RS17180:LIC_RS17185:LIC_RS17190
NC_005823.1	-	4095596	4096953	2	67	LIC_RS17180:LIC_RS17185
NC_005823.1	-	4095597	4096288	1	32	LIC_RS17180
NC_005823.1	-	4095723	4098102	3	13	LIC_RS17180:LIC_RS17185:LIC_RS17190
NC_005823.1	-	4096339	4097955	2	39	LIC_RS17185:LIC_RS17190
NC_005823.1	-	4096340	4096959	1	10	LIC_RS17185
NC_005823.1	-	4096995	4098488	1	69	LIC_RS17190
NC_005823.1	-	4097868	4098705	2	2	LIC_RS17190:LIC_RS17195
NC_005823.1	-	4098249	4098978	1	14	LIC_RS17195
NC_005823.1	-	4098883	4099403	2	2	LIC_RS17195:LIC_RS17200
NC_005823.1	-	4099116	4099805	1	6	LIC_RS17200
NC_005823.1	-	4099157	4100649	2	15	LIC_RS17200:LIC_RS17205
NC_005823.1	-	4099420	4101144	3	10	LIC_RS17200:LIC_RS17205:LIC_RS17210
NC_005823.1	-	4100041	4101583	2	189	LIC_RS17205:LIC_RS17210
NC_005823.1	-	4100045	4100659	1	47	LIC_RS17205
NC_005823.1	-	4100529	4102271	3	1	LIC_RS17205:LIC_RS17210:LIC_RS17215
NC_005823.1	-	4100611	4102232	1	86	LIC_RS17210
NC_005823.1	-	4101346	4103124	2	33	LIC_RS17210:LIC_RS17215
NC_005823.1	-	4102347	4103149	1	17	LIC_RS17215
NC_005823.1	-	4108361	4109802	1	310	LIC_RS17245
NC_005823.1	-	4110137	4112001	1	104	LIC_RS17255
NC_005823.1	-	4115943	4116998	1	3	LIC_RS21870
NC_005823.1	-	4117822	4120087	1	68	LIC_RS17290
NC_005823.1	-	4119005	4121508	2	11	LIC_RS17290:LIC_RS17295
NC_005823.1	-	4120233	4122642	1	78	LIC_RS17295
NC_005823.1	-	4122861	4125086	1	62	LIC_RS17300
NC_005823.1	-	4125415	4126515	1	81	LIC_RS17305
NC_005823.1	-	4125640	4127522	2	79	LIC_RS17305:LIC_RS17310
NC_005823.1	-	4126626	4127644	1	75	LIC_RS17310
NC_005823.1	-	4128972	4131253	1	467	LIC_RS17325
NC_005823.1	-	4129367	4131845	2	26	LIC_RS17325:LIC_RS17330
NC_005823.1	-	4129592	4132451	3	6	LIC_RS17325:LIC_RS17330:LIC_RS17335
NC_005823.1	-	4131060	4132962	4	1	LIC_RS17325:LIC_RS17330:LIC_RS17335:LIC_RS17340
NC_005823.1	-	4131236	4131855	1	35	LIC_RS17330
NC_005823.1	-	4131240	4132678	2	55	LIC_RS17330:LIC_RS17335
NC_005823.1	-	4131879	4132682	1	36	LIC_RS17335
NC_005823.1	-	4131901	4133575	2	59	LIC_RS17335:LIC_RS17340
NC_005823.1	-	4132705	4133727	1	57	LIC_RS17340
NC_005823.1	-	4132989	4134868	2	114	LIC_RS17340:LIC_RS17345
NC_005823.1	-	4133839	4135135	3	4	LIC_RS17340:LIC_RS17345:LIC_RS17350
NC_005823.1	-	4133971	4134868	1	93	LIC_RS17345
NC_005823.1	-	4133976	4135703	2	76	LIC_RS17345:LIC_RS17350
NC_005823.1	-	4134871	4136008	1	131	LIC_RS17350
NC_005823.1	-	4135899	4136680	1	5	LIC_RS17355
NC_005823.1	-	4140099	4142211	1	245	LIC_RS17380
NC_005823.1	-	4152807	4154745	1	62	LIC_RS17440
NC_005823.1	-	4154355	4155155	2	52	LIC_RS17440:LIC_RS17445
NC_005823.1	-	4154825	4155875	3	1	LIC_RS17440:LIC_RS17445:LIC_RS17455
NC_005823.1	-	4154898	4155137	1	10	LIC_RS17445
NC_005823.1	-	4155404	4157795	1	431	LIC_RS17455
NC_005823.1	-	4157392	4159237	1	708	LIC_RS17460
NC_005823.1	-	4159632	4161952	1	95	LIC_RS17465
NC_005823.1	-	4166837	4168309	1	32	LIC_RS17490
NC_005823.1	-	4168457	4169388	1	37	LIC_RS23075
NC_005823.1	-	4169381	4170902	1	14	LIC_RS17495
NC_005823.1	-	4171378	4172649	1	78	LIC_RS17500
NC_005823.1	-	4171890	4173043	2	6	LIC_RS17500:LIC_RS17505
NC_005823.1	-	4171892	4175500	3	4	LIC_RS17500:LIC_RS17505:LIC_RS17510
NC_005823.1	-	4172560	4173449	1	16	LIC_RS17505
NC_005823.1	-	4172585	4175251	2	19	LIC_RS17505:LIC_RS17510
NC_005823.1	-	4173545	4175579	1	66	LIC_RS17510
NC_005823.1	-	4175069	4176445	2	28	LIC_RS17510:LIC_RS17515
NC_005823.1	-	4175524	4176984	1	150	LIC_RS17515
NC_005823.1	-	4177460	4179071	2	30	LIC_RS17525:LIC_RS17530
NC_005823.1	-	4177759	4178703	1	17	LIC_RS17525
NC_005823.1	-	4178765	4179161	1	4	LIC_RS17530
NC_005823.1	-	4180080	4181259	1	5	LIC_RS17540
NC_005823.1	-	4181887	4182927	1	55	LIC_RS17550
NC_005823.1	-	4185978	4187689	1	102	LIC_RS17560
NC_005823.1	-	4186698	4188480	2	11	LIC_RS17560:LIC_RS17565
NC_005823.1	-	4187682	4189204	1	24	LIC_RS17565
NC_005823.1	-	4189202	4191132	1	40	LIC_RS17570
NC_005823.1	-	4202533	4203238	1	19	LIC_RS17635
NC_005823.1	-	4202627	4203738	2	8	LIC_RS17635:LIC_RS17640
NC_005823.1	-	4203156	4204974	1	25	LIC_RS17640
NC_005823.1	-	4205171	4207169	1	9	LIC_RS17645
NC_005823.1	-	4213598	4215199	1	41	LIC_RS17680
NC_005823.1	-	4218191	4219554	2	28	LIC_RS17705:LIC_RS17710
NC_005823.1	-	4218225	4218703	1	5	LIC_RS17705
NC_005823.1	-	4218802	4219560	1	47	LIC_RS17710
NC_005823.1	-	4224192	4225313	1	20	LIC_RS17730
NC_005823.1	-	4224984	4226069	3	2	LIC_RS17730:LIC_RS17735:LIC_RS17740
NC_005823.1	-	4225105	4226558	4	1	LIC_RS17730:LIC_RS17735:LIC_RS17740:LIC_RS17745
NC_005823.1	-	4225168	4226069	2	65	LIC_RS17735:LIC_RS17740
NC_005823.1	-	4225205	4225615	1	14	LIC_RS17735
NC_005823.1	-	4225230	4226980	3	38	LIC_RS17735:LIC_RS17740:LIC_RS17745
NC_005823.1	-	4225386	4227844	4	3	LIC_RS17735:LIC_RS17740:LIC_RS17745:LIC_RS17750
NC_005823.1	-	4225651	4227362	2	81	LIC_RS17740:LIC_RS17745
NC_005823.1	-	4225652	4226111	1	20	LIC_RS17740
NC_005823.1	-	4225727	4227865	3	5	LIC_RS17740:LIC_RS17745:LIC_RS17750
NC_005823.1	-	4226077	4229264	2	80	LIC_RS17745:LIC_RS17750
NC_005823.1	-	4226078	4227416	1	101	LIC_RS17745
NC_005823.1	-	4226879	4229889	3	4	LIC_RS17745:LIC_RS17750:LIC_RS17755
NC_005823.1	-	4227416	4229358	1	211	LIC_RS17750
NC_005823.1	-	4228017	4229894	2	60	LIC_RS17750:LIC_RS17755
NC_005823.1	-	4229329	4230232	1	138	LIC_RS17755
NC_005823.1	-	4232384	4233240	1	14	LIC_RS17765
NC_005823.1	-	4232759	4233660	2	3	LIC_RS17765:LIC_RS17770
NC_005823.1	-	4233359	4234080	2	7	LIC_RS17770:LIC_RS17775
NC_005823.1	-	4233360	4233741	1	3	LIC_RS17770
NC_005823.1	-	4233713	4235511	1	25	LIC_RS17775
NC_005823.1	-	4235903	4237147	1	18	LIC_RS17790
NC_005823.1	-	4237584	4238453	1	17	LIC_RS17810
NC_005823.1	-	4237778	4239471	2	14	LIC_RS17810:LIC_RS17815
NC_005823.1	-	4238466	4240053	1	72	LIC_RS17815
NC_005823.1	-	4243448	4243909	1	37	LIC_RS17830
NC_005823.1	-	4243616	4244786	2	28	LIC_RS17830:LIC_RS17835
NC_005823.1	-	4243989	4245078	1	9	LIC_RS17835
NC_005823.1	-	4250292	4252557	1	55	LIC_RS17875
NC_005823.1	-	4251469	4253413	2	25	LIC_RS17875:LIC_RS17880
NC_005823.1	-	4252008	4253768	3	1	LIC_RS17875:LIC_RS17880:LIC_RS17885
NC_005823.1	-	4252751	4253431	1	25	LIC_RS17880
NC_005823.1	-	4252782	4254677	2	22	LIC_RS17880:LIC_RS17885
NC_005823.1	-	4253450	4255141	1	120	LIC_RS17885
NC_005823.1	-	4255526	4257124	1	57	LIC_RS17890
NC_005823.1	-	4255689	4258071	2	34	LIC_RS17890:LIC_RS17895
NC_005823.1	-	4257201	4258555	1	48	LIC_RS17895
NC_005823.1	-	4259870	4261534	1	802	LIC_RS17915
NC_005823.1	-	4261696	4262880	1	6	LIC_RS17925
NC_005823.1	-	4262658	4263712	2	13	LIC_RS17925:LIC_RS17930
NC_005823.1	-	4262926	4263860	1	42	LIC_RS17930
NC_005823.1	-	4263099	4265354	3	24	LIC_RS17930:LIC_RS17935:LIC_RS17940
NC_005823.1	-	4263099	4264592	2	40	LIC_RS17930:LIC_RS17935
NC_005823.1	-	4263860	4264588	1	17	LIC_RS17935
NC_005823.1	-	4263866	4265460	2	52	LIC_RS17935:LIC_RS17940
NC_005823.1	-	4264844	4265561	1	17	LIC_RS17940
NC_005823.1	-	4265569	4268514	1	90	LIC_RS17945
NC_005823.1	-	4267644	4269809	2	4	LIC_RS17945:LIC_RS17950
NC_005823.1	-	4267882	4270362	1	687	LIC_RS17950
NC_005824.1	+	1	2522	1	670	LIC_RS17985
NC_005824.1	+	6	3866	2	70	LIC_RS17985:LIC_RS17990
NC_005824.1	+	2534	3788	1	66	LIC_RS17990
NC_005824.1	+	3471	349247	0	1483	
NC_005824.1	+	5083	6348	1	44	LIC_RS18000
NC_005824.1	+	6154	7212	1	109	LIC_RS18010
NC_005824.1	+	6390	7850	2	188	LIC_RS18010:LIC_RS18015
NC_005824.1	+	6748	8963	3	1	LIC_RS18010:LIC_RS18015:LIC_RS18020
NC_005824.1	+	7268	8834	1	96	LIC_RS18015
NC_005824.1	+	7820	9235	2	49	LIC_RS18015:LIC_RS18020
NC_005824.1	+	8148	9902	3	2	LIC_RS18015:LIC_RS18020:LIC_RS18025
NC_005824.1	+	8915	9763	1	18	LIC_RS18020
NC_005824.1	+	9123	10857	2	49	LIC_RS18020:LIC_RS18025
NC_005824.1	+	9789	11103	1	67	LIC_RS18025
NC_005824.1	+	9921	11913	2	21	LIC_RS18025:LIC_RS18030
NC_005824.1	+	11081	12235	3	2	LIC_RS18025:LIC_RS18030:LIC_RS18035
NC_005824.1	+	11123	12505	2	48	LIC_RS18030:LIC_RS18035
NC_005824.1	+	11166	12019	1	31	LIC_RS18030
NC_005824.1	+	11980	12712	3	1	LIC_RS18030:LIC_RS18035:LIC_RS18040
NC_005824.1	+	12080	12711	1	10	LIC_RS18035
NC_005824.1	+	12205	13706	2	41	LIC_RS18035:LIC_RS18040
NC_005824.1	+	12439	14334	3	4	LIC_RS18035:LIC_RS18040:LIC_RS18045
NC_005824.1	+	12743	13700	1	19	LIC_RS18040
NC_005824.1	+	13158	15127	2	18	LIC_RS18040:LIC_RS18045
NC_005824.1	+	13787	15150	1	65	LIC_RS18045
NC_005824.1	+	13937	16114	2	54	LIC_RS18045:LIC_RS18050
NC_005824.1	+	14627	16955	3	1	LIC_RS18045:LIC_RS18050:LIC_RS18055
NC_005824.1	+	15081	16248	1	123	LIC_RS18050
NC_005824.1	+	15190	17043	2	31	LIC_RS18050:LIC_RS18055
NC_005824.1	+	16147	18141	1	142	LIC_RS18055
NC_005824.1	+	20838	21742	1	63	LIC_RS18075
NC_005824.1	+	20842	22465	2	149	LIC_RS18075:LIC_RS18080
NC_005824.1	+	21369	22834	3	5	LIC_RS18075:LIC_RS18080:LIC_RS18085
NC_005824.1	+	21771	22505	1	38	LIC_RS18080
NC_005824.1	+	21871	23302	2	11	LIC_RS18080:LIC_RS18085
NC_005824.1	+	22460	23631	1	58	LIC_RS18085
NC_005824.1	+	24612	25666	1	31	LIC_RS18095
NC_005824.1	+	24934	26281	2	7	LIC_RS18095:LIC_RS18105
NC_005824.1	+	25455	26479	1	57	LIC_RS18105
NC_005824.1	+	25612	27600	3	31	LIC_RS18105:LIC_RS18110:LIC_RS18115
NC_005824.1	+	25635	27083	2	103	LIC_RS18105:LIC_RS18110
NC_005824.1	+	26534	28004	2	38	LIC_RS18110:LIC_RS18115
NC_005824.1	+	26540	27089	1	36	LIC_RS18110
NC_005824.1	+	27055	29031	3	2	LIC_RS18110:LIC_RS18115:LIC_RS18120
NC_005824.1	+	27061	28321	1	143	LIC_RS18115
NC_005824.1	+	27125	29534	2	67	LIC_RS18115:LIC_RS18120
NC_005824.1	+	28359	29316	1	29	LIC_RS18120
NC_005824.1	+	29898	31049	1	24	LIC_RS18135
NC_005824.1	+	30261	31443	2	10	LIC_RS18135:LIC_RS18140
NC_005824.1	+	30270	31985	3	8	LIC_RS18135:LIC_RS18140:LIC_RS18145
NC_005824.1	+	31091	31521	1	5	LIC_RS18140
NC_005824.1	+	31091	31987	2	49	LIC_RS18140:LIC_RS18145
NC_005824.1	+	31519	32204	1	56	LIC_RS18145
NC_005824.1	+	31534	32671	2	4	LIC_RS18145:LIC_RS18150
NC_005824.1	+	31980	33842	1	34	LIC_RS18150
NC_005824.1	+	34409	36727	1	373	LIC_RS18155
NC_005824.1	+	36728	38071	1	60	LIC_RS18165
NC_005824.1	+	37188	38949	2	56	LIC_RS18165:LIC_RS18170
NC_005824.1	+	37684	39516	3	2	LIC_RS18165:LIC_RS18170:LIC_RS18175
NC_005824.1	+	37952	39001	1	100	LIC_RS18170
NC_005824.1	+	38076	39818	2	57	LIC_RS18170:LIC_RS18175
NC_005824.1	+	38100	40676	3	8	LIC_RS18170:LIC_RS18175:LIC_RS18180
NC_005824.1	+	39066	39895	1	25	LIC_RS18175
NC_005824.1	+	39206	40520	2	16	LIC_RS18175:LIC_RS18180
NC_005824.1	+	39641	40857	3	2	LIC_RS18175:LIC_RS18180:LIC_RS18185
NC_005824.1	+	39929	40737	1	13	LIC_RS18180
NC_005824.1	+	40133	41249	2	22	LIC_RS18180:LIC_RS18185
NC_005824.1	+	40714	41732	3	1	LIC_RS18180:LIC_RS18185:LIC_RS18190
NC_005824.1	+	40799	43415	3	1	LIC_RS18185:LIC_RS18190:LIC_RS18195
NC_005824.1	+	40817	41658	1	49	LIC_RS18185
NC_005824.1	+	40840	42459	2	23	LIC_RS18185:LIC_RS18190
NC_005824.1	+	41708	42711	1	101	LIC_RS18190
NC_005824.1	+	41913	43300	2	31	LIC_RS18190:LIC_RS18195
NC_005824.1	+	42005	43882	3	7	LIC_RS18190:LIC_RS18195:LIC_RS18200
NC_005824.1	+	42759	43422	1	39	LIC_RS18195
NC_005824.1	+	42767	44294	2	35	LIC_RS18195:LIC_RS18200
NC_005824.1	+	43340	45278	3	2	LIC_RS18195:LIC_RS18200:LIC_RS18205
NC_005824.1	+	43518	45063	1	64	LIC_RS18200
NC_005824.1	+	43996	46898	2	118	LIC_RS18200:LIC_RS18205
NC_005824.1	+	45025	47447	3	5	LIC_RS18200:LIC_RS18205:LIC_RS18210
NC_005824.1	+	45086	46906	1	202	LIC_RS18205
NC_005824.1	+	45172	47637	2	143	LIC_RS18205:LIC_RS18210
NC_005824.1	+	46925	47877	1	86	LIC_RS18210
NC_005824.1	+	46952	48799	2	1	LIC_RS18210:LIC_RS18220
NC_005824.1	+	47788	50603	1	106	LIC_RS18220
NC_005824.1	+	51005	52132	1	123	LIC_RS18235
NC_005824.1	+	51176	52975	2	72	LIC_RS18235:LIC_RS18240
NC_005824.1	+	52195	52906	1	24	LIC_RS18240
NC_005824.1	+	52982	54979	1	805	LIC_RS18245
NC_005824.1	+	53528	55195	2	2	LIC_RS18245:LIC_RS18250
NC_005824.1	+	54473	56111	1	25	LIC_RS18250
NC_005824.1	+	56401	57948	1	43	LIC_RS18260
NC_005824.1	+	59223	60093	1	3	LIC_RS18265
NC_005824.1	+	62502	64890	1	73	LIC_RS18280
NC_005824.1	+	64517	66252	2	20	LIC_RS18285:LIC_RS18290
NC_005824.1	+	64549	65463	1	22	LIC_RS18285
NC_005824.1	+	65306	66916	1	20	LIC_RS18290
NC_005824.1	+	67419	68262	1	65	LIC_RS18300
NC_005824.1	+	67971	68688	2	25	LIC_RS18300:LIC_RS18305
NC_005824.1	+	68411	70461	1	38	LIC_RS18305
NC_005824.1	+	69996	71448	2	1	LIC_RS18305:LIC_RS18310
NC_005824.1	+	70419	71883	1	233	LIC_RS18310
NC_005824.1	+	70576	72102	2	4	LIC_RS18310:LIC_RS18315
NC_005824.1	+	70901	72275	3	2	LIC_RS18310:LIC_RS18315:LIC_RS18320
NC_005824.1	+	71605	72206	1	579	LIC_RS18315
NC_005824.1	+	71617	73103	2	135	LIC_RS18315:LIC_RS18320
NC_005824.1	+	72245	73417	1	69	LIC_RS18320
NC_005824.1	+	72340	73548	2	2	LIC_RS18320:LIC_RS18325
NC_005824.1	+	73000	74987	2	78	LIC_RS18325:LIC_RS18330
NC_005824.1	+	73000	73910	1	29	LIC_RS18325
NC_005824.1	+	73689	75104	3	2	LIC_RS18325:LIC_RS18330:LIC_RS18335
NC_005824.1	+	73928	74961	1	36	LIC_RS18330
NC_005824.1	+	74758	75617	2	3	LIC_RS18330:LIC_RS18335
NC_005824.1	+	75122	75984	1	25	LIC_RS18335
NC_005824.1	+	75663	76096	2	1	LIC_RS18335:LIC_RS18340
NC_005824.1	+	75888	76897	1	18	LIC_RS18340
NC_005824.1	+	76906	78695	1	32	LIC_RS18345
NC_005824.1	+	77109	79382	2	18	LIC_RS18345:LIC_RS18350
NC_005824.1	+	78829	79380	1	17	LIC_RS18350
NC_005824.1	+	82374	86011	1	90	LIC_RS18370
NC_005824.1	+	89079	90828	1	110	LIC_RS18390
NC_005824.1	+	92281	93480	1	476	LIC_RS18405
